file_key,emotion,source,full_path
Q2_jIKX3ShvLxo_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_jIKX3ShvLxo_0.mid
Q2_jIKX3ShvLxo_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_jIKX3ShvLxo_1.mid
Q2_jIKX3ShvLxo_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_jIKX3ShvLxo_2.mid
Q2_jO2zX6Ul8GM_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_jO2zX6Ul8GM_0.mid
Q2_jO2zX6Ul8GM_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_jO2zX6Ul8GM_1.mid
Q2_jTPXwbDtIpA_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_jTPXwbDtIpA_1.mid
Q2_jTPXwbDtIpA_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_jTPXwbDtIpA_2.mid
Q2_jrVXitpLGMk_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_jrVXitpLGMk_0.mid
Q2_jrVXitpLGMk_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_jrVXitpLGMk_1.mid
Q2_jrVXitpLGMk_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_jrVXitpLGMk_2.mid
Q2_k-FNDbK6Qhg_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_k-FNDbK6Qhg_0.mid
Q2_k-FNDbK6Qhg_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_k-FNDbK6Qhg_2.mid
Q2_k4lT-sXg3iI_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_k4lT-sXg3iI_0.mid
Q2_k4lT-sXg3iI_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_k4lT-sXg3iI_1.mid
Q2_k4lT-sXg3iI_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_k4lT-sXg3iI_2.mid
Q2_kKFwiXKlhC8_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_kKFwiXKlhC8_0.mid
Q2_kKFwiXKlhC8_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_kKFwiXKlhC8_1.mid
Q2_l-4Kce3YxxQ_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_l-4Kce3YxxQ_0.mid
Q2_l-4Kce3YxxQ_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_l-4Kce3YxxQ_1.mid
Q2_l-4Kce3YxxQ_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_l-4Kce3YxxQ_2.mid
Q2_l-4Kce3YxxQ_3,angry,emopia,dataset_root/raw/labelled/emopia/Q2_l-4Kce3YxxQ_3.mid
Q2_l-4Kce3YxxQ_4,angry,emopia,dataset_root/raw/labelled/emopia/Q2_l-4Kce3YxxQ_4.mid
Q2_lFznCt5kvXM_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_lFznCt5kvXM_0.mid
Q2_lalnGhxT3PQ_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_lalnGhxT3PQ_0.mid
Q2_lalnGhxT3PQ_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_lalnGhxT3PQ_1.mid
Q2_miqLU2739dk_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_miqLU2739dk_0.mid
Q2_mlHheZbblT0_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_mlHheZbblT0_0.mid
Q2_mlHheZbblT0_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_mlHheZbblT0_1.mid
Q2_nOIBJHkqrE8_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_nOIBJHkqrE8_1.mid
Q2_o20YCzej5_s_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_o20YCzej5_s_0.mid
Q2_pouxqiySdI8_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_pouxqiySdI8_0.mid
Q2_pouxqiySdI8_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_pouxqiySdI8_1.mid
Q2_qlbazHayULg_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_qlbazHayULg_0.mid
Q2_qlbazHayULg_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_qlbazHayULg_1.mid
Q2_qlbazHayULg_10,angry,emopia,dataset_root/raw/labelled/emopia/Q2_qlbazHayULg_10.mid
Q2_qlbazHayULg_11,angry,emopia,dataset_root/raw/labelled/emopia/Q2_qlbazHayULg_11.mid
Q2_qlbazHayULg_12,angry,emopia,dataset_root/raw/labelled/emopia/Q2_qlbazHayULg_12.mid
Q2_qlbazHayULg_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_qlbazHayULg_2.mid
Q2_qlbazHayULg_4,angry,emopia,dataset_root/raw/labelled/emopia/Q2_qlbazHayULg_4.mid
Q2_qlbazHayULg_5,angry,emopia,dataset_root/raw/labelled/emopia/Q2_qlbazHayULg_5.mid
Q2_qlbazHayULg_6,angry,emopia,dataset_root/raw/labelled/emopia/Q2_qlbazHayULg_6.mid
Q2_qlbazHayULg_7,angry,emopia,dataset_root/raw/labelled/emopia/Q2_qlbazHayULg_7.mid
Q2_rEz0D3VohFA_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_rEz0D3VohFA_1.mid
Q2_rEz0D3VohFA_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_rEz0D3VohFA_2.mid
Q2_sEQf5lcnj_o_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_sEQf5lcnj_o_0.mid
Q2_sEQf5lcnj_o_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_sEQf5lcnj_o_1.mid
Q2_sEQf5lcnj_o_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_sEQf5lcnj_o_2.mid
Q2_sEQf5lcnj_o_3,angry,emopia,dataset_root/raw/labelled/emopia/Q2_sEQf5lcnj_o_3.mid
Q2_snfsc7pEzlk_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_snfsc7pEzlk_0.mid
Q2_snfsc7pEzlk_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_snfsc7pEzlk_1.mid
Q2_snfsc7pEzlk_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_snfsc7pEzlk_2.mid
Q2_ufRISSD28XA_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_ufRISSD28XA_0.mid
Q2_ufRISSD28XA_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_ufRISSD28XA_1.mid
Q2_wfXSdMsd4q8_5,angry,emopia,dataset_root/raw/labelled/emopia/Q2_wfXSdMsd4q8_5.mid
Q2_x5ibvz38jOs_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_x5ibvz38jOs_0.mid
Q2_x5ibvz38jOs_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_x5ibvz38jOs_1.mid
Q2_yZGBxiNPu3k_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_yZGBxiNPu3k_0.mid
Q2_yhIncZ_Ue4E_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_yhIncZ_Ue4E_0.mid
Q2_yhIncZ_Ue4E_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_yhIncZ_Ue4E_1.mid
Q2_yhIncZ_Ue4E_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_yhIncZ_Ue4E_2.mid
Q2_yrvKReuwVlY_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_yrvKReuwVlY_0.mid
Q2_yrvKReuwVlY_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_yrvKReuwVlY_1.mid
Q2_yrvKReuwVlY_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_yrvKReuwVlY_2.mid
Q2_yrvKReuwVlY_3,angry,emopia,dataset_root/raw/labelled/emopia/Q2_yrvKReuwVlY_3.mid
Q2_z5ewpQwGDNw_0,angry,emopia,dataset_root/raw/labelled/emopia/Q2_z5ewpQwGDNw_0.mid
Q2_z5ewpQwGDNw_1,angry,emopia,dataset_root/raw/labelled/emopia/Q2_z5ewpQwGDNw_1.mid
Q2_z5ewpQwGDNw_2,angry,emopia,dataset_root/raw/labelled/emopia/Q2_z5ewpQwGDNw_2.mid
Q3_-vAz_HTFEXs_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_-vAz_HTFEXs_0.mid
Q3_-vAz_HTFEXs_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_-vAz_HTFEXs_1.mid
Q3_02t1bj7ZABY_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_02t1bj7ZABY_0.mid
Q3_02t1bj7ZABY_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_02t1bj7ZABY_1.mid
Q3_02t1bj7ZABY_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_02t1bj7ZABY_2.mid
Q3_0EWWyyV7RJA_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_0EWWyyV7RJA_0.mid
Q3_0c2dTJTDUR4_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_0c2dTJTDUR4_0.mid
Q3_0lEL_XHyhuU_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_0lEL_XHyhuU_0.mid
Q3_0lEL_XHyhuU_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_0lEL_XHyhuU_1.mid
Q3_0lEL_XHyhuU_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_0lEL_XHyhuU_2.mid
Q3_0lEL_XHyhuU_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_0lEL_XHyhuU_3.mid
Q3_0vLPYiPN7qY_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_0vLPYiPN7qY_3.mid
Q3_0wRQRwnQiqY_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_0wRQRwnQiqY_0.mid
Q3_16OaOpfOPZ0_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_16OaOpfOPZ0_0.mid
Q3_16OaOpfOPZ0_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_16OaOpfOPZ0_1.mid
Q3_1Q3MoBFh6eU_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_1Q3MoBFh6eU_0.mid
Q3_1Q3MoBFh6eU_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_1Q3MoBFh6eU_2.mid
Q3_1cgO42sh-ZY_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_1cgO42sh-ZY_0.mid
Q3_1kny88W533Q_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_1kny88W533Q_1.mid
Q3_2eIsQtm4YNs_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_2eIsQtm4YNs_0.mid
Q3_2eIsQtm4YNs_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_2eIsQtm4YNs_1.mid
Q3_2v6gJi03LlA_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_2v6gJi03LlA_0.mid
Q3_2v6gJi03LlA_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_2v6gJi03LlA_1.mid
Q3_3ZnxqCZ7qGg_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_3ZnxqCZ7qGg_0.mid
Q3_4Er-eFHSHA4_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_4Er-eFHSHA4_0.mid
Q3_4Er-eFHSHA4_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_4Er-eFHSHA4_1.mid
Q3_4Er-eFHSHA4_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_4Er-eFHSHA4_2.mid
Q3_4Er-eFHSHA4_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_4Er-eFHSHA4_3.mid
Q3_77z6Ep3aOmg_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_77z6Ep3aOmg_0.mid
Q3_77z6Ep3aOmg_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_77z6Ep3aOmg_1.mid
Q3_7JIdJLkJ0S4_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_7JIdJLkJ0S4_0.mid
Q3_7JIdJLkJ0S4_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_7JIdJLkJ0S4_1.mid
Q3_7JIdJLkJ0S4_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_7JIdJLkJ0S4_2.mid
Q3_7JIdJLkJ0S4_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_7JIdJLkJ0S4_3.mid
Q3_9Xg69XrVaYU_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_9Xg69XrVaYU_0.mid
Q3_9Xg69XrVaYU_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_9Xg69XrVaYU_1.mid
Q3_9Xg69XrVaYU_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_9Xg69XrVaYU_2.mid
Q3_AacIP9mDLw8_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_AacIP9mDLw8_1.mid
Q3_Adil-zpJdEs_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Adil-zpJdEs_0.mid
Q3_BIRDDxz0E4c_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_BIRDDxz0E4c_0.mid
Q3_By3JCii1k3w_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_By3JCii1k3w_0.mid
Q3_By3JCii1k3w_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_By3JCii1k3w_1.mid
Q3_By3JCii1k3w_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_By3JCii1k3w_2.mid
Q3_BzqX-9TA-GY_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_BzqX-9TA-GY_0.mid
Q3_D3onzY4MNxE_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_D3onzY4MNxE_0.mid
Q3_D3onzY4MNxE_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_D3onzY4MNxE_1.mid
Q3_D8Ed5PZXfF4_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_D8Ed5PZXfF4_0.mid
Q3_DYBBfpEx-JI_4,sad,emopia,dataset_root/raw/labelled/emopia/Q3_DYBBfpEx-JI_4.mid
Q3_E5qEloUO3SM_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_E5qEloUO3SM_1.mid
Q3_FH28sPhm9Dc_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_FH28sPhm9Dc_0.mid
Q3_FH28sPhm9Dc_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_FH28sPhm9Dc_1.mid
Q3_FOcdHIhI0_s_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_FOcdHIhI0_s_0.mid
Q3_FOcdHIhI0_s_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_FOcdHIhI0_s_1.mid
Q3_FUAK5TBaNY8_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_FUAK5TBaNY8_0.mid
Q3_FUAK5TBaNY8_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_FUAK5TBaNY8_2.mid
Q3_FUAK5TBaNY8_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_FUAK5TBaNY8_3.mid
Q3_G4rL_OtfFAU_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_G4rL_OtfFAU_0.mid
Q3_G4rL_OtfFAU_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_G4rL_OtfFAU_1.mid
Q3_H6_7DjsbROQ_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_H6_7DjsbROQ_0.mid
Q3_H6_7DjsbROQ_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_H6_7DjsbROQ_1.mid
Q3_H6_7DjsbROQ_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_H6_7DjsbROQ_2.mid
Q3_H6_7DjsbROQ_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_H6_7DjsbROQ_3.mid
Q3_H6_7DjsbROQ_4,sad,emopia,dataset_root/raw/labelled/emopia/Q3_H6_7DjsbROQ_4.mid
Q3_IH2KrGjKXw0_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_IH2KrGjKXw0_0.mid
Q3_IH2KrGjKXw0_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_IH2KrGjKXw0_1.mid
Q3_IH2KrGjKXw0_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_IH2KrGjKXw0_2.mid
Q3_ISCVfmBvYoM_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ISCVfmBvYoM_0.mid
Q3_Ie5koh4qvJc_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_0.mid
Q3_Ie5koh4qvJc_14,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_14.mid
Q3_Ie5koh4qvJc_15,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_15.mid
Q3_Ie5koh4qvJc_18,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_18.mid
Q3_Ie5koh4qvJc_19,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_19.mid
Q3_Ie5koh4qvJc_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_2.mid
Q3_Ie5koh4qvJc_22,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_22.mid
Q3_Ie5koh4qvJc_23,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_23.mid
Q3_Ie5koh4qvJc_24,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_24.mid
Q3_Ie5koh4qvJc_25,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_25.mid
Q3_Ie5koh4qvJc_29,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_29.mid
Q3_Ie5koh4qvJc_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_3.mid
Q3_Ie5koh4qvJc_5,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_5.mid
Q3_Ie5koh4qvJc_8,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Ie5koh4qvJc_8.mid
Q3_ItGNJM6skM4_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ItGNJM6skM4_0.mid
Q3_JNzqL24ZcZ8_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_JNzqL24ZcZ8_0.mid
Q3_JNzqL24ZcZ8_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_JNzqL24ZcZ8_1.mid
Q3_JNzqL24ZcZ8_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_JNzqL24ZcZ8_2.mid
Q3_JT1XJnVmABo_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_JT1XJnVmABo_1.mid
Q3_K84TcgjCRt4_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_K84TcgjCRt4_0.mid
Q3_K84TcgjCRt4_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_K84TcgjCRt4_1.mid
Q3_K84TcgjCRt4_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_K84TcgjCRt4_2.mid
Q3_MbvPxCUMSek_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_MbvPxCUMSek_0.mid
Q3_MbvPxCUMSek_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_MbvPxCUMSek_1.mid
Q3_MbvPxCUMSek_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_MbvPxCUMSek_2.mid
Q3_NTI9ode6bRk_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_NTI9ode6bRk_0.mid
Q3_NTI9ode6bRk_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_NTI9ode6bRk_1.mid
Q3_OO7zYVeK814_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_OO7zYVeK814_0.mid
Q3_OO7zYVeK814_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_OO7zYVeK814_1.mid
Q3_OO7zYVeK814_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_OO7zYVeK814_2.mid
Q3_Oku8sIpTMAE_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Oku8sIpTMAE_0.mid
Q3_Oku8sIpTMAE_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Oku8sIpTMAE_1.mid
Q3_Oku8sIpTMAE_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Oku8sIpTMAE_2.mid
Q3_Oku8sIpTMAE_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Oku8sIpTMAE_3.mid
Q3_Oku8sIpTMAE_4,sad,emopia,dataset_root/raw/labelled/emopia/Q3_Oku8sIpTMAE_4.mid
Q3_P-We4q3goKU_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_P-We4q3goKU_0.mid
Q3_PLfFWFZflQU_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_PLfFWFZflQU_0.mid
Q3_PLfFWFZflQU_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_PLfFWFZflQU_1.mid
Q3_PXOWy7NiZhk_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_PXOWy7NiZhk_0.mid
Q3_PXOWy7NiZhk_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_PXOWy7NiZhk_1.mid
Q3_QJlnTN7HRwE_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_QJlnTN7HRwE_0.mid
Q3_QJlnTN7HRwE_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_QJlnTN7HRwE_1.mid
Q3_QJlnTN7HRwE_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_QJlnTN7HRwE_2.mid
Q3_QJlnTN7HRwE_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_QJlnTN7HRwE_3.mid
Q3_REq37pDAm3A_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_REq37pDAm3A_0.mid
Q3_REq37pDAm3A_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_REq37pDAm3A_1.mid
Q3_REq37pDAm3A_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_REq37pDAm3A_3.mid
Q3_REq37pDAm3A_4,sad,emopia,dataset_root/raw/labelled/emopia/Q3_REq37pDAm3A_4.mid
Q3_RL_cmmNVLfs_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_RL_cmmNVLfs_0.mid
Q3_RiQMuhk_SuQ_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_RiQMuhk_SuQ_0.mid
Q3_S1T3UF1vhSk_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_S1T3UF1vhSk_0.mid
Q3_TYkTOwBfFB8_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_TYkTOwBfFB8_0.mid
Q3_TYkTOwBfFB8_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_TYkTOwBfFB8_1.mid
Q3_TonQX8XbvX8_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_TonQX8XbvX8_0.mid
Q3_TonQX8XbvX8_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_TonQX8XbvX8_1.mid
Q3_TonQX8XbvX8_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_TonQX8XbvX8_2.mid
Q3_TonQX8XbvX8_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_TonQX8XbvX8_3.mid
Q3_UE0y8MHqT-g_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_UE0y8MHqT-g_0.mid
Q3_UJcnNfeCN1c_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_UJcnNfeCN1c_0.mid
Q3_UuLTvhERcnk_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_UuLTvhERcnk_0.mid
Q3_UuLTvhERcnk_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_UuLTvhERcnk_1.mid
Q3_VrWAZLRdQO8_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_VrWAZLRdQO8_0.mid
Q3_VrWAZLRdQO8_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_VrWAZLRdQO8_1.mid
Q3_X1p8xcarVu0_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_X1p8xcarVu0_0.mid
Q3_X1p8xcarVu0_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_X1p8xcarVu0_1.mid
Q3_X1p8xcarVu0_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_X1p8xcarVu0_2.mid
Q3_X1p8xcarVu0_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_X1p8xcarVu0_3.mid
Q3_ZvD8QSO7NPw_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ZvD8QSO7NPw_0.mid
Q3_ZvD8QSO7NPw_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ZvD8QSO7NPw_1.mid
Q3_ZvD8QSO7NPw_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ZvD8QSO7NPw_2.mid
Q3__S991V8N-8s_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3__S991V8N-8s_0.mid
Q3__vZOEQCYSaY_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3__vZOEQCYSaY_0.mid
Q3__vZOEQCYSaY_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3__vZOEQCYSaY_2.mid
Q3_bbU31JLtlug_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_bbU31JLtlug_0.mid
Q3_bbU31JLtlug_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_bbU31JLtlug_1.mid
Q3_bfopzItCYrE_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_bfopzItCYrE_0.mid
Q3_c6CwY8Gbw0c_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_c6CwY8Gbw0c_0.mid
Q3_c6CwY8Gbw0c_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_c6CwY8Gbw0c_1.mid
Q3_c6CwY8Gbw0c_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_c6CwY8Gbw0c_2.mid
Q3_c6CwY8Gbw0c_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_c6CwY8Gbw0c_3.mid
Q3_c6CwY8Gbw0c_4,sad,emopia,dataset_root/raw/labelled/emopia/Q3_c6CwY8Gbw0c_4.mid
Q3_cCfEDTkuMvg_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_cCfEDTkuMvg_0.mid
Q3_dCoUuknChhE_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_dCoUuknChhE_0.mid
Q3_egYSmNuIFGk_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_egYSmNuIFGk_1.mid
Q3_egYSmNuIFGk_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_egYSmNuIFGk_2.mid
Q3_epMOLn5Axw0_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_epMOLn5Axw0_0.mid
Q3_f0NbGeyJYms_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_f0NbGeyJYms_0.mid
Q3_fnqb8zqHqdY_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_fnqb8zqHqdY_0.mid
Q3_fnqb8zqHqdY_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_fnqb8zqHqdY_1.mid
Q3_fnqb8zqHqdY_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_fnqb8zqHqdY_2.mid
Q3_fuCxYrru2S4_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_fuCxYrru2S4_0.mid
